line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_usage_amount,line_item_unblended_cost,product_region,resource_id,line_item_line_item_type
2026-02-19T00:00:00Z,2026-02-20T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.601,0.026601,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9437,0.092575,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4034,0.090981,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2961,0.085198,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8582,0.491115,eu-north-1,db-finops-db-001,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1831.78,0.042131,eu-north-1,finops-cur-data-louay,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1378.61,0.031708,eu-north-1,finops-logs-louay,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1691.57,0.038906,eu-north-1,finops-forgotten-louay,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,304.62,0.005077,eu-north-1,finops-collector,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,301.74,0.005029,eu-north-1,finops-analyzer,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,196.02,0.003267,eu-north-1,finops-alerter,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.877,0.031877,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-20T00:00:00Z,2026-02-21T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,25.57,0.02557,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6431,0.065054,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.754,0.062232,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5094,0.060946,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.071,0.369382,eu-north-1,db-finops-db-001,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1234.52,0.028394,eu-north-1,finops-cur-data-louay,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,953.13,0.021922,eu-north-1,finops-logs-louay,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1157.83,0.02663,eu-north-1,finops-forgotten-louay,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,222.42,0.003707,eu-north-1,finops-collector,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,223.56,0.003726,eu-north-1,finops-analyzer,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,131.28,0.002188,eu-north-1,finops-alerter,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,21.499,0.021499,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-21T00:00:00Z,2026-02-22T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,19.009,0.019009,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.8847,0.060596,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7372,0.06237,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0748,0.062924,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1912,0.36715,eu-north-1,db-finops-db-001,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1298.48,0.029865,eu-north-1,finops-cur-data-louay,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,937.09,0.021553,eu-north-1,finops-logs-louay,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1209.48,0.027818,eu-north-1,finops-forgotten-louay,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,224.58,0.003743,eu-north-1,finops-collector,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,225.9,0.003765,eu-north-1,finops-analyzer,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,126.36,0.002106,eu-north-1,finops-alerter,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,22.285,0.022285,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-22T00:00:00Z,2026-02-23T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,18.369,0.018369,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7862,0.092857,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1071,0.091917,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1366,0.087932,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.0884,0.51372,eu-north-1,db-finops-db-001,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1855.17,0.042669,eu-north-1,finops-cur-data-louay,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1415.91,0.032566,eu-north-1,finops-logs-louay,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1775.52,0.040837,eu-north-1,finops-forgotten-louay,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,327.72,0.005462,eu-north-1,finops-collector,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,319.62,0.005327,eu-north-1,finops-analyzer,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,185.4,0.00309,eu-north-1,finops-alerter,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.314,0.031314,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-23T00:00:00Z,2026-02-24T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.459,0.026459,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5901,0.091324,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2475,0.087421,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6322,0.086355,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.0123,0.515529,eu-north-1,db-finops-db-001,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1901.61,0.043737,eu-north-1,finops-cur-data-louay,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1414.83,0.032541,eu-north-1,finops-logs-louay,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1746.09,0.04016,eu-north-1,finops-forgotten-louay,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,325.2,0.00542,eu-north-1,finops-collector,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,314.4,0.00524,eu-north-1,finops-analyzer,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,194.82,0.003247,eu-north-1,finops-alerter,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,32.277,0.032277,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-24T00:00:00Z,2026-02-25T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,25.827,0.025827,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4629,0.085815,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4665,0.086044,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2242,0.092464,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.1218,0.538061,eu-north-1,db-finops-db-001,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1801.57,0.041436,eu-north-1,finops-cur-data-louay,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1409.39,0.032416,eu-north-1,finops-logs-louay,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1737.3,0.039958,eu-north-1,finops-forgotten-louay,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,316.14,0.005269,eu-north-1,finops-collector,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,313.56,0.005226,eu-north-1,finops-analyzer,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,192.24,0.003204,eu-north-1,finops-alerter,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,32.043,0.032043,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-25T00:00:00Z,2026-02-26T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.472,0.026472,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4403,0.092128,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.7338,0.085754,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3842,0.085011,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8885,0.515518,eu-north-1,db-finops-db-001,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1746.35,0.040166,eu-north-1,finops-cur-data-louay,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1413.91,0.03252,eu-north-1,finops-logs-louay,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1938.87,0.044594,eu-north-1,finops-forgotten-louay,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,308.76,0.005146,eu-north-1,finops-collector,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,312.12,0.005202,eu-north-1,finops-analyzer,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,182.22,0.003037,eu-north-1,finops-alerter,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,32.906,0.032906,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,25.736,0.025736,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5972,0.089184,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6357,0.092706,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1705,0.088836,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.9677,0.525464,eu-north-1,db-finops-db-001,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1870.35,0.043018,eu-north-1,finops-cur-data-louay,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1322.26,0.030412,eu-north-1,finops-logs-louay,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1882.96,0.043308,eu-north-1,finops-forgotten-louay,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,302.34,0.005039,eu-north-1,finops-collector,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,314.64,0.005244,eu-north-1,finops-analyzer,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,187.26,0.003121,eu-north-1,finops-alerter,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,32.922,0.032922,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,25.023,0.025023,eu-north-1,datatransfer-eu-north-1,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.9434,0.061666,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.3555,0.06529,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.1857,0.059972,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.9435,0.361142,eu-north-1,db-finops-db-001,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1265.26,0.029101,eu-north-1,finops-cur-data-louay,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,928.96,0.021366,eu-north-1,finops-logs-louay,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1303.74,0.029986,eu-north-1,finops-forgotten-louay,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,228.18,0.003803,eu-north-1,finops-collector,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,219.48,0.003658,eu-north-1,finops-analyzer,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,134.46,0.002241,eu-north-1,finops-alerter,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,22.362,0.022362,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,18.554,0.018554,eu-north-1,datatransfer-eu-north-1,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2868,0.059485,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6259,0.060873,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5686,0.062878,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8864,0.357913,eu-north-1,db-finops-db-001,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1325.52,0.030487,eu-north-1,finops-cur-data-louay,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,942.26,0.021672,eu-north-1,finops-logs-louay,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1331.87,0.030633,eu-north-1,finops-forgotten-louay,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,229.32,0.003822,eu-north-1,finops-collector,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,209.52,0.003492,eu-north-1,finops-analyzer,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,137.04,0.002284,eu-north-1,finops-alerter,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,21.267,0.021267,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,17.695,0.017695,eu-north-1,datatransfer-eu-north-1,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.6745,0.091169,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.5258,0.095006,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.29,0.088964,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8697,0.510538,eu-north-1,db-finops-db-001,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1827.43,0.042031,eu-north-1,finops-cur-data-louay,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1469.48,0.033798,eu-north-1,finops-logs-louay,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,2109.83,0.048526,eu-north-1,finops-forgotten-louay,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,338.1,0.005635,eu-north-1,finops-collector,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,329.22,0.005487,eu-north-1,finops-analyzer,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,203.52,0.003392,eu-north-1,finops-alerter,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,33.044,0.033044,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,26.425,0.026425,eu-north-1,datatransfer-eu-north-1,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4454,0.093536,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.2832,0.08923,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0215,0.096931,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,23.8243,0.535544,eu-north-1,db-finops-db-001,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1909.04,0.043908,eu-north-1,finops-cur-data-louay,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1420.65,0.032675,eu-north-1,finops-logs-louay,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,2182.48,0.050197,eu-north-1,finops-forgotten-louay,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,329.7,0.005495,eu-north-1,finops-collector,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,343.5,0.005725,eu-north-1,finops-analyzer,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AWSLambda,EU-Lambda-GB-Second,Invoke,189.54,0.003159,eu-north-1,finops-alerter,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonCloudWatch,EU-DataProcessing-Bytes,PutLogEvents,31.617,0.031617,eu-north-1,cloudwatch-logs-eu-north-1,Usage
2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AWSDataTransfer,EU-DataTransfer-Out-Bytes,PublicIP-Out,27.798,0.027798,eu-north-1,datatransfer-eu-north-1,Usage
2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,23.775,0.089439,eu-north-1,i-0a1b2c3d4e5f60001,Usage
2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.0484,0.094744,eu-north-1,i-0a1b2c3d4e5f60002,Usage
2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,EU-BoxUsage:t2.micro,RunInstances,24.4946,0.091865,eu-north-1,i-0a1b2c3d4e5f60003,Usage
2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonRDS,EU-InstanceUsage:db.t3.micro,CreateDBInstance,24.0422,0.528633,eu-north-1,db-finops-db-001,Usage
2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonS3,EU-TimedStorage-ByteHrs,PutObject,1836.35,0.042236,eu-north-1,finops-cur-data-louay,Usage
